id,name,name_upper,neighbourhood_group,price
30229776,Dandy Room Close to Metro,DANDY ROOM CLOSE TO METRO,Brooklyn,65
30229901,Enjoyable Room Close to Metro,ENJOYABLE ROOM CLOSE TO METRO,Brooklyn,65
30229988,HOLIDAY SEASON IN MIDTOWN NY LARGE & SUNNY STUDIO,HOLIDAY SEASON IN MIDTOWN NY LARGE & SUNNY STUDIO,Manhattan,246
30230938,Modern looking private room in Brooklyn's heart,MODERN LOOKING PRIVATE ROOM IN BROOKLYN'S HEART,Brooklyn,50
30231026,"Hell’s  kitchen studio, Time Square/Javitz center","HELL’S  KITCHEN STUDIO, TIME SQUARE/JAVITZ CENTER",Manhattan,300
30231478,Big apartment by Prospect Park 15 min to Manhattan,BIG APARTMENT BY PROSPECT PARK 15 MIN TO MANHATTAN,Brooklyn,350
30231630,"15 Min to Manhattan, 10 Min to LGA - Cozy Home","15 MIN TO MANHATTAN, 10 MIN TO LGA - COZY HOME",Queens,99
30231632,Lower East Side Private Bedroom,LOWER EAST SIDE PRIVATE BEDROOM,Manhattan,355
30231655,Cozy 2 bedroom apartment (15 min from Manhattan),COZY 2 BEDROOM APARTMENT (15 MIN FROM MANHATTAN),Brooklyn,120
30231880,West Village/Greenwich Village Room With A View,WEST VILLAGE/GREENWICH VILLAGE ROOM WITH A VIEW,Manhattan,125
30232126,3 BEDROOMS/2 BATHS ENTIRE APARTMENT 10 MINS to JFK,3 BEDROOMS/2 BATHS ENTIRE APARTMENT 10 MINS TO JFK,Queens,130
30232726,Private Room 15 minutes away  to Central Park,PRIVATE ROOM 15 MINUTES AWAY  TO CENTRAL PARK,Manhattan,69
30232758,Clean & Spacious Duplex Bushwick Gem (w. Backyard),CLEAN & SPACIOUS DUPLEX BUSHWICK GEM (W. BACKYARD),Brooklyn,175
30233548,"Relaxing, Riverbank Park, West Harlem","RELAXING, RIVERBANK PARK, WEST HARLEM",Manhattan,50
30234593,Spice Island Hotspot two,SPICE ISLAND HOTSPOT TWO,Brooklyn,38
30235085,A taste of Brooklyn,A TASTE OF BROOKLYN,Brooklyn,64
30235118,*Fresh Budget Room,*FRESH BUDGET ROOM,Brooklyn,40
30235273,*Easy check in Budget Room!,*EASY CHECK IN BUDGET ROOM!,Brooklyn,40
30235341,*Ideal room for travelers with a budget!,*IDEAL ROOM FOR TRAVELERS WITH A BUDGET!,Brooklyn,55
30235404,*Delightful budget room for travelers!,*DELIGHTFUL BUDGET ROOM FOR TRAVELERS!,Brooklyn,40
30235482,*Groovy Budget room for the traveler!,*GROOVY BUDGET ROOM FOR THE TRAVELER!,Brooklyn,45
30235527,*Hospitable room for the traveler!,*HOSPITABLE ROOM FOR THE TRAVELER!,Brooklyn,50
30236202,BEST Bushwick Luxury Apt. 15-minutes to Manhattan,BEST BUSHWICK LUXURY APT. 15-MINUTES TO MANHATTAN,Brooklyn,99
30243242,Bedstuy Pad with Luxury and artistic touch!,BEDSTUY PAD WITH LUXURY AND ARTISTIC TOUCH!,Brooklyn,250
30244166,Gorgeous Midtown East Apt. Open Concept 1 Bedroom,GORGEOUS MIDTOWN EAST APT. OPEN CONCEPT 1 BEDROOM,Manhattan,200
30246118,Amazing apt in Brooklyn close to Prospect Park A,AMAZING APT IN BROOKLYN CLOSE TO PROSPECT PARK A,Brooklyn,70
30246323,Private cozy room near time square,PRIVATE COZY ROOM NEAR TIME SQUARE,Manhattan,200
30246807,Stay into heart of Brooklyn close  Prospect Park B,STAY INTO HEART OF BROOKLYN CLOSE  PROSPECT PARK B,Brooklyn,74
30246815,Sunny Apartment in Crown Heights,SUNNY APARTMENT IN CROWN HEIGHTS,Brooklyn,120
30247044,Great Room with Amazing View - 15 minutes to city,GREAT ROOM WITH AMAZING VIEW - 15 MINUTES TO CITY,Brooklyn,88
30247556,Homey Apt - 5min walk to L Train + Free Cleaning!,HOMEY APT - 5MIN WALK TO L TRAIN + FREE CLEANING!,Brooklyn,37
30247719,Room into heart of Brooklyn close  Prospect Park D,ROOM INTO HEART OF BROOKLYN CLOSE  PROSPECT PARK D,Brooklyn,70
30248002,Modern apt Brooklyn's heart close  Prospect Park C,MODERN APT BROOKLYN'S HEART CLOSE  PROSPECT PARK C,Brooklyn,70
30248715,Cozy Upper East Side studio,COZY UPPER EAST SIDE STUDIO,Manhattan,150
30249168,UWS Lofted Studio just off Central Park,UWS LOFTED STUDIO JUST OFF CENTRAL PARK,Manhattan,150
30249944,Corner-Unit Bedroom in Sun-filled Bushwick loft,CORNER-UNIT BEDROOM IN SUN-FILLED BUSHWICK LOFT,Brooklyn,60
30250766,"Staten Island - Free Wifi, Parking Space, Near NYC","STATEN ISLAND - FREE WIFI, PARKING SPACE, NEAR NYC",Staten Island,138
30251543,Sunny floor-to-ceiling windows apartment in UES,SUNNY FLOOR-TO-CEILING WINDOWS APARTMENT IN UES,Manhattan,150
30251760,Private bedroom in Manhattan close to subway,PRIVATE BEDROOM IN MANHATTAN CLOSE TO SUBWAY,Manhattan,82
30252034,A neat bedroom in a cozy 3-bedroom apartment,A NEAT BEDROOM IN A COZY 3-BEDROOM APARTMENT,Manhattan,90
30252158,Temple of DreamZzz,TEMPLE OF DREAMZZZ,Brooklyn,56
30252251,Private Luxury Suite in the Heart of Brooklyn,PRIVATE LUXURY SUITE IN THE HEART OF BROOKLYN,Brooklyn,249
30252654,Bowery bedroom w/  private bathroom great location,BOWERY BEDROOM W/  PRIVATE BATHROOM GREAT LOCATION,Manhattan,120
30253236,SedaOn2 Dance Studio,SEDAON2 DANCE STUDIO,Bronx,670
30253910,Decent basement room in Williamsburg,DECENT BASEMENT ROOM IN WILLIAMSBURG,Brooklyn,55
30254229,"NEW! Spacious, Bright, Fam-Friendly BK Townhouse!","NEW! SPACIOUS, BRIGHT, FAM-FRIENDLY BK TOWNHOUSE!",Brooklyn,149
30254510,Charming Two bedroom apartment in Greenpoint,CHARMING TWO BEDROOM APARTMENT IN GREENPOINT,Brooklyn,114
30254869,Studio within an Apt Private bathroom and entrance,STUDIO WITHIN AN APT PRIVATE BATHROOM AND ENTRANCE,Queens,100
30255002,Large 1 BR apt in the heart of Flatiron (NYC),LARGE 1 BR APT IN THE HEART OF FLATIRON (NYC),Manhattan,210
30255064,Apartment-Therapy-Featured Greenpoint Flat,APARTMENT-THERAPY-FEATURED GREENPOINT FLAT,Brooklyn,100
30255425,Tiny Magic Room in Historic Park Slope Brownstone,TINY MAGIC ROOM IN HISTORIC PARK SLOPE BROWNSTONE,Brooklyn,45
30255625,Lovely private bedroom in heart of Williamsburg,LOVELY PRIVATE BEDROOM IN HEART OF WILLIAMSBURG,Brooklyn,45
30256311,The Hampton,THE HAMPTON,Queens,207
30256944,CozyHome Close2 LGA US OpenTennis 30min2 Manhattan,COZYHOME CLOSE2 LGA US OPENTENNIS 30MIN2 MANHATTAN,Queens,99
30256952,Warm little building 温馨小筑 따뜻한 작은 건물 G,WARM LITTLE BUILDING 温馨小筑 따뜻한 작은 건물 G,Queens,45
30257236,Crown Heights Wellness Gem,CROWN HEIGHTS WELLNESS GEM,Brooklyn,80
30257515,Habitación privada en Bushwick.,HABITACIÓN PRIVADA EN BUSHWICK.,Brooklyn,42
30258358,"Manhattan-LoVe, Upper West Side, Studio.","MANHATTAN-LOVE, UPPER WEST SIDE, STUDIO.",Manhattan,139
30262760,Close to transportation sleep share,CLOSE TO TRANSPORTATION SLEEP SHARE,Brooklyn,35
30264393,Hendrix Upstairs Oasis Rm #3,HENDRIX UPSTAIRS OASIS RM #3,Brooklyn,50
30264512,Hendrix Upstairs Oasis Rm #4,HENDRIX UPSTAIRS OASIS RM #4,Brooklyn,40
30264608,A slice of luxury In Cozy Chelsea loft!,A SLICE OF LUXURY IN COZY CHELSEA LOFT!,Manhattan,315
30264903,Bohemian Room for Rent,BOHEMIAN ROOM FOR RENT,Brooklyn,90
30265098,Private Room in Brooklyn Near Subway,PRIVATE ROOM IN BROOKLYN NEAR SUBWAY,Brooklyn,50
30265397,Warm and cozy room,WARM AND COZY ROOM,Queens,85
30266212,Pvt Room in Charming  Pet-Friendly Apt in Bedstuy.,PVT ROOM IN CHARMING  PET-FRIENDLY APT IN BEDSTUY.,Brooklyn,89
30266235,2nd floor of 2-family house available for December,2ND FLOOR OF 2-FAMILY HOUSE AVAILABLE FOR DECEMBER,Queens,1500
30267337,"Stunning, modern apartment in Greenwich Village","STUNNING, MODERN APARTMENT IN GREENWICH VILLAGE",Manhattan,258
30268281,Sunny Lofted space with private bath,SUNNY LOFTED SPACE WITH PRIVATE BATH,Brooklyn,150
30268592,Furnished queens 1 bedroom apartment,FURNISHED QUEENS 1 BEDROOM APARTMENT,Queens,120
30268825,Amazing Studio In Best Part of NYC,AMAZING STUDIO IN BEST PART OF NYC,Manhattan,250
30269171,✺ NEW Fully Renovated  ✺ Harlem Garden Apartment,✺ NEW FULLY RENOVATED  ✺ HARLEM GARDEN APARTMENT,Manhattan,75
30269789,private room in apt near Fort Tryon Park.,PRIVATE ROOM IN APT NEAR FORT TRYON PARK.,Manhattan,65
30269942,"Cozy, Light and Calming East Village apartment","COZY, LIGHT AND CALMING EAST VILLAGE APARTMENT",Manhattan,93
30270320,Musician/nerdy paradise!,MUSICIAN/NERDY PARADISE!,Brooklyn,40
30272428,Brooklyn Jade,BROOKLYN JADE,Brooklyn,50
30272473,Glamorous studio in Chelsea,GLAMOROUS STUDIO IN CHELSEA,Manhattan,139
30272649,Monthly: Gorgeous 3 Story Brownstone,MONTHLY: GORGEOUS 3 STORY BROWNSTONE,Manhattan,232
30273223,COZY GUEST ROOM,COZY GUEST ROOM,Brooklyn,32
30273310,Farm house style Bay Ridge (private D),FARM HOUSE STYLE BAY RIDGE (PRIVATE D),Brooklyn,85
30273352,Spacious Lovely 1B1B in UP Manhattan 4Min to Train,SPACIOUS LOVELY 1B1B IN UP MANHATTAN 4MIN TO TRAIN,Manhattan,135
30274568,Cleo’s Royale II,CLEO’S ROYALE II,Manhattan,65
30275273,Zenful and artistic apartment home,ZENFUL AND ARTISTIC APARTMENT HOME,Brooklyn,34
30279712,Cozy 1 bedroom apt in Brooklyn,COZY 1 BEDROOM APT IN BROOKLYN,Brooklyn,91
30281771,Charming duplex with backyard in Carroll Gardens,CHARMING DUPLEX WITH BACKYARD IN CARROLL GARDENS,Brooklyn,100
30282074,Classy NY charm place with sunlight (so rare),CLASSY NY CHARM PLACE WITH SUNLIGHT (SO RARE),Manhattan,109
30283630,Alexander's Lofted Bedroom with Private Entrance,ALEXANDER'S LOFTED BEDROOM WITH PRIVATE ENTRANCE,Brooklyn,50
30283940,Charming Studio in Manhattan - Great location!,CHARMING STUDIO IN MANHATTAN - GREAT LOCATION!,Manhattan,250
30284324,Central park cheap sofa bed,CENTRAL PARK CHEAP SOFA BED,Manhattan,55
30285056,"LOVELY, SPACIOUS FURNISHED MANHATTAN BEDROOM","LOVELY, SPACIOUS FURNISHED MANHATTAN BEDROOM",Manhattan,50
30285558,"Cozy & convenient studio, midtown west Manhattan!!","COZY & CONVENIENT STUDIO, MIDTOWN WEST MANHATTAN!!",Manhattan,137
30285772,"Sunny & Spacious, Studio-Like Ridgewood Apartment","SUNNY & SPACIOUS, STUDIO-LIKE RIDGEWOOD APARTMENT",Queens,45
30286108,"Bright, Beautiful Bed-Stuy Brooklyn 2 Bedroom","BRIGHT, BEAUTIFUL BED-STUY BROOKLYN 2 BEDROOM",Brooklyn,139
30286646,Uptown Manhattan 2BR Designer Loft w/ River Views,UPTOWN MANHATTAN 2BR DESIGNER LOFT W/ RIVER VIEWS,Manhattan,279
30286771,Uptown Manhattan Private Room,UPTOWN MANHATTAN PRIVATE ROOM,Manhattan,70
30287525,Sweet Sugar Hill Studio,SWEET SUGAR HILL STUDIO,Manhattan,97
30288068,A cozy one-bedroom in the heart of Harlem,A COZY ONE-BEDROOM IN THE HEART OF HARLEM,Manhattan,70
30288537,The most expensive neighborhood.,THE MOST EXPENSIVE NEIGHBORHOOD.,Manhattan,80
30289305,New York Getaway Beautiful Room,NEW YORK GETAWAY BEAUTIFUL ROOM,Manhattan,100
30289333,"Sunny, spacious, 1-bedroom apartment in UES, NYC","SUNNY, SPACIOUS, 1-BEDROOM APARTMENT IN UES, NYC",Manhattan,220
30290307,Beautiful Central 2 Bedroom in Soho!,BEAUTIFUL CENTRAL 2 BEDROOM IN SOHO!,Manhattan,299
30291283,"COMPLETELY PRIVATE ""SMART"" APT IN EAST VILLAGE","COMPLETELY PRIVATE ""SMART"" APT IN EAST VILLAGE",Manhattan,160
30291704,Beautiful Apartment in Staten Island,BEAUTIFUL APARTMENT IN STATEN ISLAND,Staten Island,119
30292232,"1 BR Apartment in Greenpoint, Brooklyn w/ backyard","1 BR APARTMENT IN GREENPOINT, BROOKLYN W/ BACKYARD",Brooklyn,70
30292454,Cozy Sunlit Spacious Bedroom (PURPLE ROOM),COZY SUNLIT SPACIOUS BEDROOM (PURPLE ROOM),Brooklyn,41
30293230,"The best location in Williamsburg, private room!","THE BEST LOCATION IN WILLIAMSBURG, PRIVATE ROOM!",Brooklyn,70
30293266,It's a Fine Day in Bed-Stuy!,IT'S A FINE DAY IN BED-STUY!,Brooklyn,48
30293282,It's a Delightful Day in Bed-Stuy!,IT'S A DELIGHTFUL DAY IN BED-STUY!,Brooklyn,48
30293703,"LUXURIOUS 5 bedroom, 4.5 bath home","LUXURIOUS 5 BEDROOM, 4.5 BATH HOME",Manhattan,2999
30293824,Upper West Side  Large Two Bedroom,UPPER WEST SIDE  LARGE TWO BEDROOM,Manhattan,75
30294144,It's a Stunning Day in Bed-Stuy!,IT'S A STUNNING DAY IN BED-STUY!,Brooklyn,48
30294243,Sunny Room next to L train,SUNNY ROOM NEXT TO L TRAIN,Brooklyn,100
30295136,"Union Square, East Village Studio","UNION SQUARE, EAST VILLAGE STUDIO",Manhattan,225
30295374,"SUNNY, Cozy Private Room in Bushwick!","SUNNY, COZY PRIVATE ROOM IN BUSHWICK!",Brooklyn,80
30295700,Cozy Room 20 min from Manhattan in brand new unit,COZY ROOM 20 MIN FROM MANHATTAN IN BRAND NEW UNIT,Queens,36
30295881,Cozy Chinatown Apartment,COZY CHINATOWN APARTMENT,Manhattan,100
30295927,Bedroom in Massive Loft Apartment,BEDROOM IN MASSIVE LOFT APARTMENT,Manhattan,350
30296033,Pretty private bedroom in shared apt near Columbia,PRETTY PRIVATE BEDROOM IN SHARED APT NEAR COLUMBIA,Manhattan,47
30296168,Cozy room in sunny apartment across from park,COZY ROOM IN SUNNY APARTMENT ACROSS FROM PARK,Brooklyn,35
30296204,Brick and Beam Experience in North Williamsburg,BRICK AND BEAM EXPERIENCE IN NORTH WILLIAMSBURG,Brooklyn,300
30296364,Newly renovated place for students and young pro’s,NEWLY RENOVATED PLACE FOR STUDENTS AND YOUNG PRO’S,Brooklyn,50
30296768,Sunny and plant-filled room in Crown Heights!,SUNNY AND PLANT-FILLED ROOM IN CROWN HEIGHTS!,Brooklyn,60
30297591,Cosy sun filled bedroom with a private bathroom,COSY SUN FILLED BEDROOM WITH A PRIVATE BATHROOM,Manhattan,85
30297696,Cozy and comfortable studio in Clinton Hill.,COZY AND COMFORTABLE STUDIO IN CLINTON HILL.,Brooklyn,125
30299604,A Luxury Studio in the Heart of Greenwich Village!,A LUXURY STUDIO IN THE HEART OF GREENWICH VILLAGE!,Manhattan,280
30307336,Spacious & Luxurious Room near LGA and Manhattan,SPACIOUS & LUXURIOUS ROOM NEAR LGA AND MANHATTAN,Queens,50
30307691,Cute One Bedroom in East Village/Lower Manhattan,CUTE ONE BEDROOM IN EAST VILLAGE/LOWER MANHATTAN,Manhattan,195
30308289,Spacious Studio Home in Landmark Townhouse,SPACIOUS STUDIO HOME IN LANDMARK TOWNHOUSE,Manhattan,225
30310012,"Cozy, comfortable room in historic district","COZY, COMFORTABLE ROOM IN HISTORIC DISTRICT",Manhattan,45
30310098,NYC Hamilton Heights Apartment,NYC HAMILTON HEIGHTS APARTMENT,Manhattan,112
30310318,Private cozy spacious bedroom Queens NY,PRIVATE COZY SPACIOUS BEDROOM QUEENS NY,Queens,29
30310672,"Jacuzzi 2-BR by Central Park/Museum Mile, Harlem","JACUZZI 2-BR BY CENTRAL PARK/MUSEUM MILE, HARLEM",Manhattan,399
30310984,Charming One Bedroom Garden Apt Close to Subway,CHARMING ONE BEDROOM GARDEN APT CLOSE TO SUBWAY,Brooklyn,125
30311099,PRIVATE ROOM IN COZY SCANDINAVIAN / BROOKLYN HOME,PRIVATE ROOM IN COZY SCANDINAVIAN / BROOKLYN HOME,Brooklyn,60
30311572,Harlem Oasis,HARLEM OASIS,Manhattan,200
30312506,The best NYC has to offer,THE BEST NYC HAS TO OFFER,Manhattan,265
30312515,"Private, spacious 1bd/1bth Manhattan Apartment","PRIVATE, SPACIOUS 1BD/1BTH MANHATTAN APARTMENT",Manhattan,150
30312525,Private bedroom in the heart of Harlem,PRIVATE BEDROOM IN THE HEART OF HARLEM,Manhattan,59
30312807,Quaint 1 Bedroom in Beautiful Astoria Queens,QUAINT 1 BEDROOM IN BEAUTIFUL ASTORIA QUEENS,Queens,60
30313152,Plush Midtown West NYC 2BR With Stunning Views!,PLUSH MIDTOWN WEST NYC 2BR WITH STUNNING VIEWS!,Manhattan,499
30313661,Deluxe Midwest NYC 2BR Apt With Super Amenities!,DELUXE MIDWEST NYC 2BR APT WITH SUPER AMENITIES!,Manhattan,499
30313903,Sunny Eclectic Apt Near the Park & Brooklyn Museum,SUNNY ECLECTIC APT NEAR THE PARK & BROOKLYN MUSEUM,Brooklyn,125
30313929,"Zen bedroom in Williamsburg, Brooklyn","ZEN BEDROOM IN WILLIAMSBURG, BROOKLYN",Brooklyn,150
30314104,Magnificent Midtown West 2BR Apt + Gym and Spa!,MAGNIFICENT MIDTOWN WEST 2BR APT + GYM AND SPA!,Manhattan,499
30314337,Magnificent NYC 1BR Apt + Superb Amenities!,MAGNIFICENT NYC 1BR APT + SUPERB AMENITIES!,Manhattan,399
30314623,Beautiful Midtown West 1BR Apt + Gym & Sky Deck!,BEAUTIFUL MIDTOWN WEST 1BR APT + GYM & SKY DECK!,Manhattan,399
30314761,Spacious & cozy room/30 min to Manhattan by train,SPACIOUS & COZY ROOM/30 MIN TO MANHATTAN BY TRAIN,Brooklyn,54
30314819,Brooklyn Finest Air Bnb,BROOKLYN FINEST AIR BNB,Brooklyn,120
30314964,Modern NYC 2 Bedroom apt. Close to everything 34a,MODERN NYC 2 BEDROOM APT. CLOSE TO EVERYTHING 34A,Bronx,85
30315087,Magnificent NYC 1 Bedroom Apt on the River!!,MAGNIFICENT NYC 1 BEDROOM APT ON THE RIVER!!,Manhattan,399
30315498,Spacious Brownstone Home in Prospect Heights,SPACIOUS BROWNSTONE HOME IN PROSPECT HEIGHTS,Brooklyn,95
30315829,"Cozy Studio Apartment in Greenpoint, Brooklyn","COZY STUDIO APARTMENT IN GREENPOINT, BROOKLYN",Brooklyn,149
30315979,Easy charm in Fort Greene,EASY CHARM IN FORT GREENE,Brooklyn,119
30316546,"Nice &  clean room, two blocks from Times Square","NICE &  CLEAN ROOM, TWO BLOCKS FROM TIMES SQUARE",Manhattan,90
30316570,★Modern 2BDR WITH BIG PATIO in Upper East!★,★MODERN 2BDR WITH BIG PATIO IN UPPER EAST!★,Manhattan,264
30319473,Amazing Convenient Cozy Room (girl preferred),AMAZING CONVENIENT COZY ROOM (GIRL PREFERRED),Brooklyn,28
30319831,Private bedroom in a loft apartment (Williamsburg),PRIVATE BEDROOM IN A LOFT APARTMENT (WILLIAMSBURG),Brooklyn,80
30320090,"SPACIOUS, PRIVATE ROOM IN MIDTOWN, PARK AVENUE","SPACIOUS, PRIVATE ROOM IN MIDTOWN, PARK AVENUE",Manhattan,145
30320921,Romantic getaway in the heart of NYC,ROMANTIC GETAWAY IN THE HEART OF NYC,Queens,89
30321082,Contemporary 1BR in Brooklyn by NÔM Stays,CONTEMPORARY 1BR IN BROOKLYN BY NÔM STAYS,Brooklyn,120
30321542,Spacious Duplex 3 BR Apt in Bushwick/Ridgewood,SPACIOUS DUPLEX 3 BR APT IN BUSHWICK/RIDGEWOOD,Queens,190
30321732,NYC/UES Beautiful and Sunny one-bedroom apartment,NYC/UES BEAUTIFUL AND SUNNY ONE-BEDROOM APARTMENT,Manhattan,275
30322497,studio for your own,STUDIO FOR YOUR OWN,Manhattan,168
30323677,Spacious Studio in the Heart of West Village,SPACIOUS STUDIO IN THE HEART OF WEST VILLAGE,Manhattan,200
30323806,Hidden gem... steps from Times Square,HIDDEN GEM... STEPS FROM TIMES SQUARE,Manhattan,180
30324051,"3 bedrooms, 2 bathrooms, huge open space!","3 BEDROOMS, 2 BATHROOMS, HUGE OPEN SPACE!",Brooklyn,100
30324225,"Cozy,  two-bedroom East Harlem apartment","COZY,  TWO-BEDROOM EAST HARLEM APARTMENT",Manhattan,149
30324273,3 bed 6 guest luxury Apt in Brooklyn,3 BED 6 GUEST LUXURY APT IN BROOKLYN,Brooklyn,200
30325235,HUGE 1Br Converted Art Gallery Loft WILLIAMSBURG,HUGE 1BR CONVERTED ART GALLERY LOFT WILLIAMSBURG,Brooklyn,55
30325250,Charming South Harlem Hideaway with Garden,CHARMING SOUTH HARLEM HIDEAWAY WITH GARDEN,Manhattan,115
30325586,Nice and artsy apartment in East Village,NICE AND ARTSY APARTMENT IN EAST VILLAGE,Manhattan,79
30325604,1 BDRM avail in sunny apartment in Williamsburg,1 BDRM AVAIL IN SUNNY APARTMENT IN WILLIAMSBURG,Brooklyn,120
30325639,Cozy shared studio in a safe neighborhood,COZY SHARED STUDIO IN A SAFE NEIGHBORHOOD,Queens,32
30326645,Best Scenic Night View In Riverside DR NYC,BEST SCENIC NIGHT VIEW IN RIVERSIDE DR NYC,Bronx,80
30326749,Spacious Neon Apartment Inspired by the Caribbean,SPACIOUS NEON APARTMENT INSPIRED BY THE CARIBBEAN,Brooklyn,100
30327469,Parisian Palace in Heart of Manhattan,PARISIAN PALACE IN HEART OF MANHATTAN,Manhattan,333
30330519,Spacious room near Columbia University,SPACIOUS ROOM NEAR COLUMBIA UNIVERSITY,Manhattan,70
30333873,Accomplished private room next to Columbia Uni,ACCOMPLISHED PRIVATE ROOM NEXT TO COLUMBIA UNI,Manhattan,63
30334838,Refined private room next to Columbia University,REFINED PRIVATE ROOM NEXT TO COLUMBIA UNIVERSITY,Manhattan,63
30337531,Cozy Brooklyn 1 Bed,COZY BROOKLYN 1 BED,Brooklyn,125
30338113,Wonderful and sunny 2 bedroom in Brooklyn,WONDERFUL AND SUNNY 2 BEDROOM IN BROOKLYN,Brooklyn,225
30339161,ONE BEDROOM KING SUITE - PRIME WILLIAMSBURG,ONE BEDROOM KING SUITE - PRIME WILLIAMSBURG,Brooklyn,200
30339947,New Flatiron King Bed Apartment,NEW FLATIRON KING BED APARTMENT,Manhattan,210
30340057,"Cute and cozy room, 1 stop from Midtown Manhattan","CUTE AND COZY ROOM, 1 STOP FROM MIDTOWN MANHATTAN",Queens,50
30340086,"Peace of Mind, Harlem, Netflix","PEACE OF MIND, HARLEM, NETFLIX",Manhattan,40
30340089,Airy and Beautiful East Village 2BR Apt,AIRY AND BEAUTIFUL EAST VILLAGE 2BR APT,Manhattan,399
30340171,"**Newly Renovated, Cozy, Urban Oasis entire apt**","**NEWLY RENOVATED, COZY, URBAN OASIS ENTIRE APT**",Bronx,120
30340538,"2 Bed, 2 Bath Flat In Trendy Nolita - Modern!","2 BED, 2 BATH FLAT IN TRENDY NOLITA - MODERN!",Manhattan,418
30341514,Designer Apartment in NYC near Central Park,DESIGNER APARTMENT IN NYC NEAR CENTRAL PARK,Manhattan,350
30343546,"Ridgewood/Bushwick Lovely, Clean and Inviting! A/C","RIDGEWOOD/BUSHWICK LOVELY, CLEAN AND INVITING! A/C",Queens,56
30344630,Upper East Side 1 Bedroom,UPPER EAST SIDE 1 BEDROOM,Manhattan,150
30344912,Private 2B Room in 4BR/2BA APT in Hell's Kitchen,PRIVATE 2B ROOM IN 4BR/2BA APT IN HELL'S KITCHEN,Manhattan,110
30344925,Modern Park Slope 1br right by Prospect Park,MODERN PARK SLOPE 1BR RIGHT BY PROSPECT PARK,Brooklyn,155
30345024,Very cozy apartment in the heart of Ridgewood =),VERY COZY APARTMENT IN THE HEART OF RIDGEWOOD =),Queens,120
30346011,2 Bedroom Apartment in Heart of Chinatown,2 BEDROOM APARTMENT IN HEART OF CHINATOWN,Manhattan,125
30346056,Historic Park Slope 2 bedroom cozy clean apt,HISTORIC PARK SLOPE 2 BEDROOM COZY CLEAN APT,Brooklyn,134
30347034,Cute cozy home in south slope!!,CUTE COZY HOME IN SOUTH SLOPE!!,Brooklyn,50
30347099,"Cozy, Airy One Bedroom in Greenwich Village","COZY, AIRY ONE BEDROOM IN GREENWICH VILLAGE",Manhattan,350
30347708,Sonder | 180 Water | Charming 1BR + Rooftop,SONDER | 180 WATER | CHARMING 1BR + ROOFTOP,Manhattan,232
30347852,Huge room in Bushwick apt. 20 mins from Manhattan,HUGE ROOM IN BUSHWICK APT. 20 MINS FROM MANHATTAN,Brooklyn,50
30347868,Private Room in the Upper East Side,PRIVATE ROOM IN THE UPPER EAST SIDE,Manhattan,95
30348506,1500 SQ FT Williamsburg  Penthouse,1500 SQ FT WILLIAMSBURG  PENTHOUSE,Brooklyn,1600
30348624,Better Home Inn,BETTER HOME INN,Queens,89
30348636,"Quiet, serene Holiday getaway in the Bronx","QUIET, SERENE HOLIDAY GETAWAY IN THE BRONX",Bronx,35
30348644,"New York, prime location cozy 1bedroom unit!","NEW YORK, PRIME LOCATION COZY 1BEDROOM UNIT!",Manhattan,180
30348712,"Huge, modern apt 20 mins from Manhattan JMZ metro","HUGE, MODERN APT 20 MINS FROM MANHATTAN JMZ METRO",Brooklyn,190
30348944,Spacious modern condo by Columbia University,SPACIOUS MODERN CONDO BY COLUMBIA UNIVERSITY,Manhattan,200
30348979,Huge studio on Central Park west top location,HUGE STUDIO ON CENTRAL PARK WEST TOP LOCATION,Manhattan,200
30349105,Entire studio Central Park west,ENTIRE STUDIO CENTRAL PARK WEST,Manhattan,200
30349243,Modern- and newly renovated Brooklyn apartment,MODERN- AND NEWLY RENOVATED BROOKLYN APARTMENT,Brooklyn,300
30349344,Roomy and Relaxing 3 Brooklyn Apartment,ROOMY AND RELAXING 3 BROOKLYN APARTMENT,Brooklyn,150
30350359,Private Room in Brand New Greenpoint Apartment,PRIVATE ROOM IN BRAND NEW GREENPOINT APARTMENT,Brooklyn,55
30351170,Top floor of an amazing duplex,TOP FLOOR OF AN AMAZING DUPLEX,Manhattan,88
30351256,"HUGE ONE-BED, PROSPECT PARK, CAT LOVERS ONLY!!","HUGE ONE-BED, PROSPECT PARK, CAT LOVERS ONLY!!",Brooklyn,79
30351642,Very bright and cosy bedroom.,VERY BRIGHT AND COSY BEDROOM.,Manhattan,70
30352538,Spacious Garden Studio,SPACIOUS GARDEN STUDIO,Brooklyn,140
30352717,Basic room in Williamsburg,BASIC ROOM IN WILLIAMSBURG,Brooklyn,49
30352862,Comfy and Artsy Big Room in EAST VILLAGE,COMFY AND ARTSY BIG ROOM IN EAST VILLAGE,Manhattan,70
30353296,"Spacious room 2min walk to Subway M,R near Mall","SPACIOUS ROOM 2MIN WALK TO SUBWAY M,R NEAR MALL",Queens,40
30353302,Room close to La Guardia Airport,ROOM CLOSE TO LA GUARDIA AIRPORT,Queens,16
30354041,"Affordable Room close to train, mall. With WIFI.","AFFORDABLE ROOM CLOSE TO TRAIN, MALL. WITH WIFI.",Queens,34
30354291,Cozy private bedroom with Great East River view,COZY PRIVATE BEDROOM WITH GREAT EAST RIVER VIEW,Manhattan,90
